username,sentiment_score,dominant_sentiment
norway.raw,49.72,Neutral 😐
melissaemilyv,50.07,Neutral 😐
inspiredbynick,50.03,Neutral 😐
mytrendylifestyle,50.26,Neutral 😐
martina.maria,49.91,Neutral 😐
_millergrey,49.83,Neutral 😐
jenhatzung,51.94,Neutral 😐
mamaingeniera,50.47,Neutral 😐
louweez_,49.78,Neutral 😐
julianachow,50.08,Neutral 😐
lucasbusquier,49.75,Neutral 😐
londonpaleogirl,49.78,Neutral 😐
lisa_telisa,50.0,Neutral 😐
minimainahs,49.47,Neutral 😐
lisa_moyo,50.0,Neutral 😐
mariecha84,50.47,Neutral 😐
homemakershabitat,50.0,Neutral 😐
jdavismoranti,51.2,Neutral 😐
gemmabryenton,47.14,Neutral 😐
nadja.loves,49.51,Neutral 😐
omgitsmonii,50.0,Neutral 😐
lissalovesfashion,50.27,Neutral 😐
giusba71,45.24,Neutral 😐
melanietetzner,50.98,Neutral 😐
miss_whisk,50.02,Neutral 😐
ma_rielou,50.07,Neutral 😐
lipstickandbrunch,49.9,Neutral 😐
joeykendalbrown,50.36,Neutral 😐
inspiredbycharm,49.95,Neutral 😐
maisa,49.87,Neutral 😐
lolahsecret,50.0,Neutral 😐
littleblackb00k,49.86,Neutral 😐
look_connected,51.0,Neutral 😐
nilooch,50.0,Neutral 😐
miyabi.kawai,50.19,Neutral 😐
modernmommyjazz,49.69,Neutral 😐
michaelseifert_,50.0,Neutral 😐
lisaelaine_,50.32,Neutral 😐
justmelsdotcom,50.28,Neutral 😐
joannapuckett,0.0,Neutral 😐
mummaizzo,49.59,Neutral 😐
lord__eddie,48.82,Neutral 😐
nochill,50.78,Neutral 😐
lit_lifestyle,50.0,Neutral 😐
merkelfitness,49.32,Neutral 😐
lilymaymac,49.45,Neutral 😐
naturalbornfeeder,50.92,Neutral 😐
_mahsa_shaygan_,49.57,Neutral 😐
marrpan,49.78,Neutral 😐
momsandcrafters,49.18,Neutral 😐
midououdina,49.75,Neutral 😐
llamawithnodrama,50.3,Neutral 😐
mycrazymakeup,51.12,Neutral 😐
organisedchaosireland,48.41,Neutral 😐
mariahkarinjones,47.83,Neutral 😐
monicamu91,50.0,Neutral 😐
lydia_connell,49.52,Neutral 😐
otto.lilja,50.0,Neutral 😐
nikoleejackson,50.12,Neutral 😐
nandralima,0.0,Neutral 😐
minimimimodelling,50.0,Neutral 😐
micocinarapida,50.0,Neutral 😐
irismittenaeremf,50.2,Neutral 😐
njstramfam,50.0,Neutral 😐
morganeldc,50.26,Neutral 😐
leoandsister,48.8,Neutral 😐
ninaviktorianowak,50.6,Neutral 😐
mrsuperman_03,46.0,Neutral 😐
myperfectgreens,49.45,Neutral 😐
nadia_e_westbrook_creative,50.0,Neutral 😐
lyssamariexo,50.21,Neutral 😐
marshallscott_,50.0,Neutral 😐
littleglitterybox,50.09,Neutral 😐
kathrine_haus,51.02,Neutral 😐
mayratouchofglam,49.54,Neutral 😐
miscositasenelbolso,50.04,Neutral 😐
luke.baldman,49.8,Neutral 😐
little_apple_mint,52.63,Neutral 😐
majaolsrud,51.18,Neutral 😐
northernstyling,50.47,Neutral 😐
miry_mom,50.27,Neutral 😐
missmillmag,50.0,Neutral 😐
mina_isbeauty,49.68,Neutral 😐
madinnson,50.29,Neutral 😐
monica_noir,52.21,Neutral 😐
markianb,49.69,Neutral 😐
lovenerdmaggie,49.88,Neutral 😐
marshmellomusic,49.85,Neutral 😐
love.christina.xo,50.54,Neutral 😐
linaxmuse,48.78,Neutral 😐
mervinthechihuahua,50.29,Neutral 😐
nadine_alyana,50.4,Neutral 😐
madelaineamanda,50.0,Neutral 😐
macarenagea,50.4,Neutral 😐
momokidz,50.0,Neutral 😐
mrsaudreyhuber,47.3,Neutral 😐
molivestv,52.31,Neutral 😐
offshore_outpost,50.0,Neutral 😐
litsoul_,46.9,Neutral 😐
natali_92,50.4,Neutral 😐
mlle.cece,50.5,Neutral 😐
malinaflorentine,49.78,Neutral 😐
karimkelkhoury,49.01,Neutral 😐
ms_heartattack,50.0,Neutral 😐
littlewifepowerhouse,51.06,Neutral 😐
nashvillewifelife,49.0,Neutral 😐
maximmagnus,49.54,Neutral 😐
neverskipbrunch,49.52,Neutral 😐
maddiemccarthy6,51.56,Neutral 😐
mrs.rus,49.62,Neutral 😐
monikalinkyte,48.94,Neutral 😐
mommyinmakeupland,49.87,Neutral 😐
oliviadbuck,49.8,Neutral 😐
lisavdam,48.36,Neutral 😐
liviawiola,50.0,Neutral 😐
mariavittoriacass,50.23,Neutral 😐
lyssielooloo,49.6,Neutral 😐
lily_glam_,49.68,Neutral 😐
nattycastelano,50.0,Neutral 😐
minimalist_coffee_girl,51.56,Neutral 😐
karine_ki,50.0,Neutral 😐
littlepieceofchic,49.77,Neutral 😐
morfitrun,0.0,Neutral 😐
mumwithwings,50.0,Neutral 😐
msclak,52.46,Neutral 😐
nicolinnnaa,50.34,Neutral 😐
ollyfosterfitness,50.0,Neutral 😐
michelleweinhofen,49.34,Neutral 😐
maddeeroth,50.82,Neutral 😐
madalinejs,50.0,Neutral 😐
makeawishstar,50.24,Neutral 😐
nellynelchan,50.57,Neutral 😐
musingsofemma,50.0,Neutral 😐
iam_usamaa,49.93,Neutral 😐
meetmeatball,50.23,Neutral 😐
missme388,50.0,Neutral 😐
lilyludovici,49.68,Neutral 😐
mayvennbygingertoups,50.0,Neutral 😐
matteo_viviani_iena,50.05,Neutral 😐
jasminealley,49.99,Neutral 😐
sarahstheish,50.0,Neutral 😐
ml.yi,49.95,Neutral 😐
natalie.engelbrecht,49.46,Neutral 😐
occomestibles,50.1,Neutral 😐
lord.of.style,56.25,Neutral 😐
melisabeleli,50.62,Neutral 😐
nutriitional,49.22,Neutral 😐
maddumagalhaes,50.17,Neutral 😐
naturallysu,50.4,Neutral 😐
marianyren,50.0,Neutral 😐
nordalfitness,51.39,Neutral 😐
mixnblendbeauty,50.19,Neutral 😐
ostafin_ka,50.06,Neutral 😐
macychanelmay,47.96,Neutral 😐
kcfittobe,50.0,Neutral 😐
merayfroese,51.64,Neutral 😐
nuwiiaragon,0.0,Neutral 😐
mixitupwithcurves,50.46,Neutral 😐
look_itsluke,53.85,Neutral 😐
madelineoco,49.28,Neutral 😐
ourhomehisheart,50.37,Neutral 😐
mattkhaddor,49.38,Neutral 😐
modin_imagery,45.0,Neutral 😐
lynnecurtindesigns_,50.0,Neutral 😐
movingmtns,45.45,Neutral 😐
joannecondon,51.39,Neutral 😐
melchenxoxo,50.04,Neutral 😐
nathaliejakobsen,50.0,Neutral 😐
michelesullivanfit,50.22,Neutral 😐
missminaoh,49.9,Neutral 😐
mrsliez,50.0,Neutral 😐
marvin_scotty,50.32,Neutral 😐
matteopantaleone,50.61,Neutral 😐
iamtherealdawnmarie,47.06,Neutral 😐
martagerbino,50.81,Neutral 😐
luberachi,48.79,Neutral 😐
mustheartstyle,49.58,Neutral 😐
mamanpourlavieofficiel,50.0,Neutral 😐
marylawsonn,50.0,Neutral 😐
m2kfitness,0.0,Neutral 😐
okayestmomsblog,49.7,Neutral 😐
missmikaylag,49.18,Neutral 😐
missykatie,50.41,Neutral 😐
onrshop,49.19,Neutral 😐
metisha,49.87,Neutral 😐
megannag_y,50.0,Neutral 😐
lovely_amusan,50.0,Neutral 😐
loveinaboxjo,48.92,Neutral 😐
luxurylifestylesquad,46.67,Neutral 😐
lisaaamot,50.4,Neutral 😐
_littlemissfoodie,50.27,Neutral 😐
mysimplemodestchic,49.32,Neutral 😐
luvisrani,41.67,Neutral 😐
olivia_mccarthy,49.96,Neutral 😐
nuevayorka,49.12,Neutral 😐
lyssieelou_,50.79,Neutral 😐
jasmine_tosh,49.5,Neutral 😐
loveforchicago312,50.0,Neutral 😐
makeitminnie,50.0,Neutral 😐
olivia_in_korea,50.28,Neutral 😐
makeup_with_nessa,50.17,Neutral 😐
niksnacks,50.0,Neutral 😐
lisasamples,50.93,Neutral 😐
_jane_laur,50.51,Neutral 😐
msmary_style,49.85,Neutral 😐
organizingmoms,50.0,Neutral 😐
gym.unlimited,50.95,Neutral 😐
monblogdefille,49.11,Neutral 😐
meganroup,50.75,Neutral 😐
madelineheiser,49.82,Neutral 😐
lulusdreamtown,50.38,Neutral 😐
marilawanders,50.02,Neutral 😐
ludovica_ferlito,50.0,Neutral 😐
mammachelavoro,49.79,Neutral 😐
itsjakeclark,49.91,Neutral 😐
mizzchrissi,50.01,Neutral 😐
kajsal,49.66,Neutral 😐
ludolhoest,50.19,Neutral 😐
mymalk4pon3oficial,50.0,Neutral 😐
lucie.ouradova,50.39,Neutral 😐
linda.shala,49.65,Neutral 😐
kcreatives,49.31,Neutral 😐
mametown,50.75,Neutral 😐
monalisaskreativwerkstatt,50.0,Neutral 😐
joshkrameryoga,50.18,Neutral 😐
northeastfamilyfun,51.22,Neutral 😐
ieshineon,51.04,Neutral 😐
mrs_d2u,50.0,Neutral 😐
lo_london,49.56,Neutral 😐
ohmydoggies,49.38,Neutral 😐
marissalynnolbynelson,49.52,Neutral 😐
manal,49.94,Neutral 😐
llifeisapigsty,50.35,Neutral 😐
mummyoffouruk,50.0,Neutral 😐
mikesmithceo,50.07,Neutral 😐
omarstreetbob,51.28,Neutral 😐
midnightblueelephant,50.46,Neutral 😐
lucille_twitchett,48.48,Neutral 😐
littlehouseofchic,49.85,Neutral 😐
mrs.hollynichole,50.0,Neutral 😐
luure,50.06,Neutral 😐
lucapho,50.86,Neutral 😐
nancy_straughan,50.37,Neutral 😐
nancyvlog_,49.67,Neutral 😐
mwordmag,50.0,Neutral 😐
luluboo_,50.48,Neutral 😐
lindsayknoxmcvety,50.19,Neutral 😐
motherhoodthroughmyeyes,49.85,Neutral 😐
liviahauser,49.13,Neutral 😐
natkireland,51.02,Neutral 😐
mrsflury,50.28,Neutral 😐
o3_myy,48.82,Neutral 😐
marcellofabiano_,50.0,Neutral 😐
chelsealinder,50.92,Neutral 😐
kassidy_jones,50.29,Neutral 😐
marilang_,50.58,Neutral 😐
luxurytinyhome,51.47,Neutral 😐
myfashionworld.s,49.6,Neutral 😐
paulina_kolondra,50.64,Neutral 😐
mensfashion_source,50.36,Neutral 😐
martapasadita,50.0,Neutral 😐
nancyebert,50.87,Neutral 😐
newstylemom,49.83,Neutral 😐
houselarsbuilt,50.33,Neutral 😐
mutespottah,52.44,Neutral 😐
micah.juliet,49.61,Neutral 😐
obama_the_greyhound,50.5,Neutral 😐
mrsannabradshaw,50.29,Neutral 😐
nancy_mathausova,50.0,Neutral 😐
mysequinlife,49.57,Neutral 😐
mylesscameron,50.0,Neutral 😐
narudono,50.0,Neutral 😐
ivaldoferreirac,50.0,Neutral 😐
nicolconcilio,50.93,Neutral 😐
orsanelcarro,49.7,Neutral 😐
neelamrox,47.62,Neutral 😐
noneesworld,49.83,Neutral 😐
jalisamharris,49.88,Neutral 😐
ninasveganjourney,50.24,Neutral 😐
millakaappola,50.0,Neutral 😐
naturalmamainthecity,49.22,Neutral 😐
mykidstime,50.0,Neutral 😐
mgandhkm,50.0,Neutral 😐
lollujo,49.43,Neutral 😐
luciferikova,49.64,Neutral 😐
lovelindamarie,0.0,Neutral 😐
jadejoselyn,49.84,Neutral 😐
luije10,52.14,Neutral 😐
marinelorphelin_off,49.24,Neutral 😐
mayahoodblog,49.56,Neutral 😐
miss.talina,50.52,Neutral 😐
lyrics4lyrics,50.88,Neutral 😐
meganflynntravel,50.0,Neutral 😐
iamjazminecasado,49.65,Neutral 😐
oliverdoor,49.7,Neutral 😐
miriamelinvitado,50.0,Neutral 😐
ob.ajman,50.0,Neutral 😐
josefinehj,49.97,Neutral 😐
osmanyy,49.54,Neutral 😐
karl_steinegger,49.57,Neutral 😐
lisadieder,50.23,Neutral 😐
melinabrunson,49.65,Neutral 😐
melissatattam,49.03,Neutral 😐
melissavillarreal,50.27,Neutral 😐
nutritionbymia,49.4,Neutral 😐
livefitelle,50.16,Neutral 😐
marvin.renato,51.69,Neutral 😐
marky_marc13,49.47,Neutral 😐
marikym,50.12,Neutral 😐
nat.just.ink,52.04,Neutral 😐
livpavani,50.0,Neutral 😐
makeupyly,50.1,Neutral 😐
lisacouturing,49.83,Neutral 😐
namastayme,50.41,Neutral 😐
ms_yasia,48.95,Neutral 😐
mrlegendarius,49.53,Neutral 😐
majda_pilipov,49.78,Neutral 😐
nicholeciotti,50.3,Neutral 😐
kickitcustom,49.2,Neutral 😐
mtnmamatales,48.63,Neutral 😐
mckenna_kirkpatrick,50.0,Neutral 😐
nicharles_card,50.08,Neutral 😐
mishawilcockson,48.39,Neutral 😐
mmc67,33.33,Neutral 😐
linakagulyy,49.98,Neutral 😐
moanystroms,50.45,Neutral 😐
nataliejayne_semmens,50.46,Neutral 😐
jennaveroni,50.12,Neutral 😐
millie_cotton,50.0,Neutral 😐
miloutjioe,49.08,Neutral 😐
morganlandrigan,50.08,Neutral 😐
momslrb,46.84,Neutral 😐
next_tribe,50.0,Neutral 😐
marysteph,50.46,Neutral 😐
missleemalee,49.5,Neutral 😐
nomoreyesmen,54.55,Neutral 😐
miss_yanyi,49.6,Neutral 😐
nedabahramix,50.63,Neutral 😐
odracir021,50.19,Neutral 😐
midlifeswag,50.19,Neutral 😐
marenborander,50.0,Neutral 😐
mintyuri,48.75,Neutral 😐
marlen_esparza,49.73,Neutral 😐
lovekrislloyd,49.04,Neutral 😐
miramargaret,50.46,Neutral 😐
nicolamhughes,49.63,Neutral 😐
lms_photo,48.93,Neutral 😐
mensfashion.book,50.0,Neutral 😐
minidoodlebentley,50.13,Neutral 😐
messybloguk,49.41,Neutral 😐
mommythesalami,49.68,Neutral 😐
megeatsworld,50.48,Neutral 😐
mummyisreading,49.58,Neutral 😐
nivine.kweik,49.18,Neutral 😐
mitcheldance,49.72,Neutral 😐
megankrauth,50.39,Neutral 😐
hoopsgalore,50.61,Neutral 😐
joanacruz,50.8,Neutral 😐
michelletwinmum,49.5,Neutral 😐
jacquelinefisher6698,49.63,Neutral 😐
mattyceravolo,49.17,Neutral 😐
mariannarudus,50.28,Neutral 😐
mkik808,49.72,Neutral 😐
minimukayt,48.33,Neutral 😐
mia.russelll,50.0,Neutral 😐
net_in_town,49.84,Neutral 😐
missy_marson,50.41,Neutral 😐
louisawarwick,50.26,Neutral 😐
nattiebossfit,50.0,Neutral 😐
maevestier,50.29,Neutral 😐
niesia25,50.57,Neutral 😐
kaseygoedeker,50.18,Neutral 😐
matthewpkrull,49.52,Neutral 😐
melissascapuzzi,48.88,Neutral 😐
mariestellalover,46.88,Neutral 😐
mserrym,46.15,Neutral 😐
lulustone_,50.0,Neutral 😐
nazhelms,49.89,Neutral 😐
micaelaverrelien,50.28,Neutral 😐
lindsayrebecca__,50.65,Neutral 😐
keto.dietsk,37.5,Neutral 😐
misscarlyrenee,46.43,Neutral 😐
myfavouritepastime,49.51,Neutral 😐
lovefreshpaint,49.81,Neutral 😐
nilimo,50.6,Neutral 😐
lindsaysolmer,50.35,Neutral 😐
millennialfashionista,49.92,Neutral 😐
operamericano,49.38,Neutral 😐
nomadista_nutrition,50.53,Neutral 😐
mollyletendre,50.94,Neutral 😐
mariana_elizo,48.85,Neutral 😐
noracim,49.61,Neutral 😐
luanndiez,50.83,Neutral 😐
notummymommy,49.89,Neutral 😐
nelliekleist,48.53,Neutral 😐
miss_courtneyellisjones,50.0,Neutral 😐
misskerryannek,50.0,Neutral 😐
nevrous,52.5,Neutral 😐
livewithlynda,48.66,Neutral 😐
morganfaithsuarez,49.25,Neutral 😐
nathanielwood,49.89,Neutral 😐
mintandthrift,50.35,Neutral 😐
mallyelizabethblog,50.0,Neutral 😐
morenabaccarin,49.45,Neutral 😐
mermaid_hales,51.85,Neutral 😐
nikki.bruner,51.9,Neutral 😐
mummysnowyowl,51.85,Neutral 😐
onicolasbrito,49.06,Neutral 😐
matthewsantoro,50.33,Neutral 😐
nilooxstylebook,49.9,Neutral 😐
ohsolovely_blog,49.31,Neutral 😐
nocrumbsleft,49.99,Neutral 😐
nolan_and_us,49.56,Neutral 😐
nikklsbikeblog,49.65,Neutral 😐
maddiemoo_hoo,48.67,Neutral 😐
mululumakeup97,47.73,Neutral 😐
lovelybaglady,51.36,Neutral 😐
kati_theron_from_germany,49.69,Neutral 😐
jakeellis86,50.0,Neutral 😐
michaeladartois,49.82,Neutral 😐
michael4l,51.47,Neutral 😐
mummabstylish,50.26,Neutral 😐
kent_johns,51.39,Neutral 😐
mamatester,50.0,Neutral 😐
lorenachietti,50.33,Neutral 😐
milesocampo,53.31,Neutral 😐
natalieast,50.18,Neutral 😐
nph,50.13,Neutral 😐
olivelenadoodle,50.12,Neutral 😐
nickis_beautyworld,49.19,Neutral 😐
meccapresents,50.0,Neutral 😐
nikkislivarich,50.35,Neutral 😐
melsays,50.06,Neutral 😐
munairene20,50.07,Neutral 😐
memphisbrunch,40.0,Neutral 😐
maurocaviezel,50.0,Neutral 😐
oceandrivevzla,51.67,Neutral 😐
monichatully,50.11,Neutral 😐
margauxelainez,33.33,Neutral 😐
nicole_pizzato,50.39,Neutral 😐
mb_withasideofpb,50.24,Neutral 😐
lyndsayalmeida,49.76,Neutral 😐
marynaaksenov,49.98,Neutral 😐
malinlillevik2,50.0,Neutral 😐
my_heel_obsession,49.99,Neutral 😐
jar.line,49.13,Neutral 😐
loganbenedict,50.13,Neutral 😐
ludivine_langlois,49.05,Neutral 😐
madisonzah,49.01,Neutral 😐
mikeschwarz99,50.0,Neutral 😐
miss.emmyb,49.75,Neutral 😐
hercampusuga,50.0,Neutral 😐
monea.debarge,43.33,Neutral 😐
martinachiella,50.08,Neutral 😐
nictorrini,50.0,Neutral 😐
martasbookshelf,100.0,Positive 😄
mextexx,49.48,Neutral 😐
ohhsorosie,49.99,Neutral 😐
_maria_bar,51.14,Neutral 😐
mralphlawson,50.45,Neutral 😐
mrsgasky,50.09,Neutral 😐
nikolovetm,50.0,Neutral 😐
loveandlarock,50.1,Neutral 😐
nadyakhamitskaya,52.63,Neutral 😐
__michaelgarcia,50.85,Neutral 😐
monicanto_,50.12,Neutral 😐
mendezfitness,49.91,Neutral 😐
moran_tarasov,50.21,Neutral 😐
missdrewgordon,50.73,Neutral 😐
mybeauty_dna,50.35,Neutral 😐
matrimonioegualitarioitalia,51.52,Neutral 😐
momlife_balanced,50.29,Neutral 😐
jessicajuliien,50.0,Neutral 😐
junniperbreeze,50.4,Neutral 😐
miguelomagic,70.0,Positive 😄
liveandlovemn,50.45,Neutral 😐
missshandaxo,51.11,Neutral 😐
lolabell,50.2,Neutral 😐
_michelleforpresident_,50.82,Neutral 😐
luigi_lauro,49.87,Neutral 😐
makeupbyjalesse,49.83,Neutral 😐
joe_demi_jemi,50.0,Neutral 😐
irenesarah,50.47,Neutral 😐
mollyyykathryn,50.11,Neutral 😐
myfullfiguredlife,50.0,Neutral 😐
ohheyvivienne,50.26,Neutral 😐
momdotofficial,50.0,Neutral 😐
officialaditisharma,50.06,Neutral 😐
kellywonderlin,50.0,Neutral 😐
malinmallejansson,50.86,Neutral 😐
petertarka,50.71,Neutral 😐
lorenna_mgomes,49.72,Neutral 😐
lydiaemillen,49.86,Neutral 😐
momhatescooking,50.0,Neutral 😐
mattywilson,49.38,Neutral 😐
miriamviola,48.8,Neutral 😐
madeinluisa,49.33,Neutral 😐
nadinepb,52.08,Neutral 😐
maddycrouch,50.0,Neutral 😐
lovemymessymessymess,50.0,Neutral 😐
mummylauretta,48.26,Neutral 😐
lucyc0le,49.79,Neutral 😐
luizafrujuelli,49.82,Neutral 😐
naeimehzareie,50.0,Neutral 😐
mum_on_the_run_,0.0,Neutral 😐
luckyoetama,50.59,Neutral 😐
mommymusingsblog,48.48,Neutral 😐
inesstagram,50.42,Neutral 😐
mikaikylife06,50.05,Neutral 😐
morablue,52.08,Neutral 😐
mwhairstyles,49.84,Neutral 😐
nollywoodkids,52.17,Neutral 😐
milkwithnosugar,49.58,Neutral 😐
ireneberland,48.78,Neutral 😐
nichtschonwiedereinebloggerin,50.36,Neutral 😐
missvanessapagan,49.17,Neutral 😐
mirandaaliciatv,50.13,Neutral 😐
meouilace,49.48,Neutral 😐
michellamalin,52.17,Neutral 😐
missmalindakat,49.26,Neutral 😐
nastasijastosic,49.57,Neutral 😐
luxurylaw,49.84,Neutral 😐
lucy_connell,50.02,Neutral 😐
lovenicolerae,50.13,Neutral 😐
nisabatrisya27,0.0,Neutral 😐
nutritioninthekitch,50.08,Neutral 😐
markonis18,50.0,Neutral 😐
michdedrie,50.0,Neutral 😐
mercedesjavid,50.55,Neutral 😐
oliviaculpo,50.1,Neutral 😐
mindyplaz,50.04,Neutral 😐
kevharamis,49.55,Neutral 😐
mykemetzger,50.99,Neutral 😐
lostluxe,50.21,Neutral 😐
lorenatejeda,49.38,Neutral 😐
luisachristie,50.29,Neutral 😐
minidiamondblog,50.92,Neutral 😐
luxe_leisure,50.7,Neutral 😐
maxieelise,50.03,Neutral 😐
natashacorrett,50.0,Neutral 😐
oncethriftedtwicebuy,50.89,Neutral 😐
nicoschmid__,49.23,Neutral 😐
hollyrilinger,50.21,Neutral 😐
littlemancebo,50.0,Neutral 😐
northhollywoodjules,50.0,Neutral 😐
makeamomsmile,49.81,Neutral 😐
little_tummy,48.96,Neutral 😐
malloryonthemoon,50.23,Neutral 😐
necklaceofpearl,50.14,Neutral 😐
lord0dd,50.77,Neutral 😐
minty_sainsbury,50.0,Neutral 😐
mareike_fit,50.03,Neutral 😐
makeupl0verr,49.54,Neutral 😐
livingthegourmet,49.13,Neutral 😐
lyudmyla_p,49.94,Neutral 😐
motherhoodismymuse,52.06,Neutral 😐
lipstickandalittlelady,48.46,Neutral 😐
millanefriesen,48.96,Neutral 😐
monicaadimaofficiel,50.03,Neutral 😐
mariidix,49.76,Neutral 😐
karelynavia_,49.72,Neutral 😐
lucy_hakobian,50.0,Neutral 😐
neelam_,49.77,Neutral 😐
kelsikendel,49.52,Neutral 😐
marcocartasegna,50.52,Neutral 😐
mangelka,50.75,Neutral 😐
oscarjameshair,49.66,Neutral 😐
mrsdchastain,49.86,Neutral 😐
kendallorraine,52.17,Neutral 😐
jennyfinkelyoga,49.56,Neutral 😐
mery_sant,49.92,Neutral 😐
melfr,47.98,Neutral 😐
livvy0710,49.47,Neutral 😐
mylifewellloved,49.95,Neutral 😐
oscarbranzani,49.85,Neutral 😐
mini_inspiration_,49.65,Neutral 😐
me_and_mango,49.68,Neutral 😐
mortentri,50.0,Neutral 😐
__marisau,49.64,Neutral 😐
mydadwrotea,49.51,Neutral 😐
missclaireshay,50.09,Neutral 😐
musteat.it,56.25,Neutral 😐
iamshinhooyong,47.53,Neutral 😐
mtmomrunner,25.0,Negative 😔
merandalynnbeauty,49.41,Neutral 😐
officialbck,48.52,Neutral 😐
ordynkasvet,47.22,Neutral 😐
oskaranderika,51.59,Neutral 😐
mikeshirdan,49.72,Neutral 😐
lunaisabellaa,49.92,Neutral 😐
nwcolumbusmacaronikid,0.0,Neutral 😐
neenagaynor,50.0,Neutral 😐
mariusfocsan,49.36,Neutral 😐
lillymeepinlee,49.59,Neutral 😐
monacorona,50.05,Neutral 😐
lisaerinwoodson,50.66,Neutral 😐
jordanjonofficial,50.82,Neutral 😐
momfoodie,49.88,Neutral 😐
heytherejacquelyn,49.71,Neutral 😐
nikinoo_sw,0.0,Neutral 😐
oshawaiters,49.63,Neutral 😐
malaneenee23,0.0,Neutral 😐
marvelousinthemidwest,50.06,Neutral 😐
mlle.mouffetard,49.96,Neutral 😐
luccastorres,51.56,Neutral 😐
matilda3.0,52.5,Neutral 😐
iam_ivar,50.98,Neutral 😐
lynnmlilly,50.56,Neutral 😐
moderncalimom,50.11,Neutral 😐
madireimer,48.63,Neutral 😐
mummyandmooseblog,48.04,Neutral 😐
itsdaddyv,49.67,Neutral 😐
janaguja,50.22,Neutral 😐
ljayycee,48.21,Neutral 😐
mccall.mitchell,49.38,Neutral 😐
lizmariegalvan,50.37,Neutral 😐
mamae_daeloise,50.0,Neutral 😐
julia.dalia,50.06,Neutral 😐
marlontxuniverse,50.0,Neutral 😐
lisaalavi,50.29,Neutral 😐
nicksmom2007,50.62,Neutral 😐
nicolesometimes,50.47,Neutral 😐
mr.dmstrei,50.06,Neutral 😐
littlegraythread,49.61,Neutral 😐
merylklemow,50.0,Neutral 😐
monicabotkier,49.36,Neutral 😐
odilejp,50.25,Neutral 😐
lyaakifimtiyaz,50.0,Neutral 😐
lokithekittyking,50.0,Neutral 😐
nataagataa,50.14,Neutral 😐
magavilhas,50.2,Neutral 😐
i_come_undone,49.16,Neutral 😐
olafarahat,50.33,Neutral 😐
jackiealexandra_,50.45,Neutral 😐
lovemelisamichelle,49.9,Neutral 😐
mranthonypecoraro,49.9,Neutral 😐
mackidwmonmouth,47.16,Neutral 😐
mickers101,50.0,Neutral 😐
lydiaguer,50.0,Neutral 😐
matjoez,49.76,Neutral 😐
mmaoddi,46.55,Neutral 😐
markos_zepeda,50.0,Neutral 😐
maria.achille.os,50.92,Neutral 😐
johnwingfield,50.18,Neutral 😐
martina__rando,50.26,Neutral 😐
monicaaksamit,49.96,Neutral 😐
katyroseprichard,50.46,Neutral 😐
makeupforbreakfast_,49.98,Neutral 😐
imperfectlysarah,50.14,Neutral 😐
moment4ava,50.32,Neutral 😐
linaxclara,49.43,Neutral 😐
momdadtravels,49.26,Neutral 😐
mackidjulied,50.51,Neutral 😐
michaelastoudkova,50.0,Neutral 😐
mcmmama,56.25,Neutral 😐
onechicktravels,49.77,Neutral 😐
julinhohamumoregola,50.94,Neutral 😐
nataliawagener,50.0,Neutral 😐
louiselatooy,50.0,Neutral 😐
nomyourself,49.45,Neutral 😐
nicolamclean30,49.04,Neutral 😐
mirtsuig,49.05,Neutral 😐
livvlo,50.48,Neutral 😐
marianamendes.m,49.7,Neutral 😐
illyanalondon,50.06,Neutral 😐
monomro,51.01,Neutral 😐
lovemore_liveblessed,49.69,Neutral 😐
mizukudasai,49.34,Neutral 😐
noz_omi,0.0,Neutral 😐
meucartaopostal,47.22,Neutral 😐
himika_bose,50.0,Neutral 😐
lisevanwijk,49.93,Neutral 😐
nicolemillar,50.55,Neutral 😐
_melopez_,60.0,Neutral 😐
littlemissplumful,49.61,Neutral 😐
lvonaa,50.32,Neutral 😐
mommygosomething,50.0,Neutral 😐
linneahedstrom,49.95,Neutral 😐
naturally_lupie,50.0,Neutral 😐
